playlist_id	playlist_name	playlist_uri	track_id	track_name	track_uri	added_on
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	7zzUVdPXpDr0o7Y2SzgWO8	R.S.B.D - TBG Rise And Fall Remix	spotify:track:7zzUVdPXpDr0o7Y2SzgWO8	2017-09-22T23:30:25Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	3cmK9r1xfPh5JLvbU4gQZD	Mr. White	spotify:track:3cmK9r1xfPh5JLvbU4gQZD	2017-09-23T04:49:04Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	5hxs6EoZpZ11IvZsvgWetY	Quiet Fire	spotify:track:5hxs6EoZpZ11IvZsvgWetY	2017-09-23T04:55:41Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	1vzgG2H1kKS9SBO953t9Cd	Slims	spotify:track:1vzgG2H1kKS9SBO953t9Cd	2017-09-23T05:01:49Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	4ugLp0bGRzn333EjSC6Qdl	Two Fish and an Elephant	spotify:track:4ugLp0bGRzn333EjSC6Qdl	2017-09-23T05:18:23Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	2fVuGtBE1B4QZvln1OgHF9	Wood Thrush	spotify:track:2fVuGtBE1B4QZvln1OgHF9	2017-09-23T05:26:57Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	2JcFnJcfunx9ydES6ffKdm	Polyfizzal Drizzal	spotify:track:2JcFnJcfunx9ydES6ffKdm	2017-09-23T06:52:20Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	0OmGZierljKNeWSgT20WMh	Girl and Robot With Flowers - Part 1	spotify:track:0OmGZierljKNeWSgT20WMh	2017-09-23T07:35:48Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	60H5j0dlyATRJwaBqqe87G	Sofortrente	spotify:track:60H5j0dlyATRJwaBqqe87G	2017-09-23T10:30:48Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	3jzerzfM8lLFej7MAry7qG	Kandaiki	spotify:track:3jzerzfM8lLFej7MAry7qG	2017-09-25T19:36:07Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	2xRTlnCsKHtnCahchPso2L	Dope Vhs Master	spotify:track:2xRTlnCsKHtnCahchPso2L	2017-09-27T23:39:24Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	6yVTJvmefEVYxQBvgz47QM	Simple Pleasure (feat. Mennel Sullivan)	spotify:track:6yVTJvmefEVYxQBvgz47QM	2017-09-27T23:50:54Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	0ufERLkQhqADUl8H8idzoz	Space Funk: The Journeymen	spotify:track:0ufERLkQhqADUl8H8idzoz	2017-09-28T00:27:26Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	2z3SCyGGH5rPYPRrR5JpPg	Dubbin Out	spotify:track:2z3SCyGGH5rPYPRrR5JpPg	2017-09-28T01:09:07Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	4aNsaULjrRRMUPXP9IcDEa	Rebirth of Cool	spotify:track:4aNsaULjrRRMUPXP9IcDEa	2017-09-30T00:19:14Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	1hW0VwYPGPzkz2CIXVIY78	Hopopono	spotify:track:1hW0VwYPGPzkz2CIXVIY78	2017-10-01T17:27:16Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	4bJ7tMJqfYmkKgCYzaaG4B	C.R.E.A.M.	spotify:track:4bJ7tMJqfYmkKgCYzaaG4B	2017-10-01T17:27:26Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	50e8KL7TnyNKLaWfCSr0xf	Blue Avenue	spotify:track:50e8KL7TnyNKLaWfCSr0xf	2017-10-01T17:27:41Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	27R3h4sOHv03aWMwNtu98L	Rainy Streets	spotify:track:27R3h4sOHv03aWMwNtu98L	2017-10-01T17:27:49Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	7iUPR2YlPngCxRIuVPqvkE	Wartemarke	spotify:track:7iUPR2YlPngCxRIuVPqvkE	2017-10-01T17:28:05Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	14pMgpkwtxOlQxJBku0gX0	Master of Life	spotify:track:14pMgpkwtxOlQxJBku0gX0	2017-10-01T17:45:00Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	2cXHGk1xgwKBghFTBTYQJ5	From Home, to Work, and Back..	spotify:track:2cXHGk1xgwKBghFTBTYQJ5	2017-10-01T22:00:59Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	2yVWKum44XHNXF4yd1BbrH	Twin	spotify:track:2yVWKum44XHNXF4yd1BbrH	2017-10-01T22:08:07Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	2mGWmvIIvs7jKEXxyh7Wfb	All I Need	spotify:track:2mGWmvIIvs7jKEXxyh7Wfb	2017-10-01T22:08:11Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	6qzTYP132BkLotm5GjOTEq	Du Trik	spotify:track:6qzTYP132BkLotm5GjOTEq	2017-10-01T22:08:20Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	6uCiWaxlPYqFhnXfzbIbvo	Traversée D'une Mélodie	spotify:track:6uCiWaxlPYqFhnXfzbIbvo	2017-10-01T22:08:26Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	6zOPQ76B2CgzAOXTlIsbI0	Come with Me and Fly (feat. Yusef Rumperfield)	spotify:track:6zOPQ76B2CgzAOXTlIsbI0	2017-10-01T22:08:37Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	24ZgOnc0iQzJTvoUNyXC82	Cloudy Afternoon	spotify:track:24ZgOnc0iQzJTvoUNyXC82	2017-10-01T22:08:40Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	2APXQ9ONhqK1GDexegeSdv	Tea Thyme	spotify:track:2APXQ9ONhqK1GDexegeSdv	2017-10-01T22:10:15Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	6GkVEoJXnKP2xgl4lM4sz7	Sunrise in Beijing	spotify:track:6GkVEoJXnKP2xgl4lM4sz7	2017-10-01T22:10:40Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	3hgc2f1zSF4k5hHtkuflG1	Good Old Days	spotify:track:3hgc2f1zSF4k5hHtkuflG1	2017-10-01T22:10:47Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	6SNcPnS775oYyHkd80F2qG	The Crossing	spotify:track:6SNcPnS775oYyHkd80F2qG	2017-10-02T19:55:52Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	3F1cVurf5O2SBcJvSvY4cq	Make You Wanna	spotify:track:3F1cVurf5O2SBcJvSvY4cq	2017-10-04T17:38:43Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	6ugrRFZUNIpLiqhLUgC7ix	Flowers	spotify:track:6ugrRFZUNIpLiqhLUgC7ix	2017-10-04T17:45:22Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	5JF5ASWAtzGt091FQvhnIw	Maceo & Miles (feat. Kamasi Washington)	spotify:track:5JF5ASWAtzGt091FQvhnIw	2017-10-04T18:51:40Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	2pNF22m2nOYUUJnAbeiUMx	Pulsating	spotify:track:2pNF22m2nOYUUJnAbeiUMx	2017-10-04T18:51:45Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	3iMFknYRgEPXJknd2J4KsY	Roomboy	spotify:track:3iMFknYRgEPXJknd2J4KsY	2017-10-04T21:31:28Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	69DuzvAyAt0E7TglEuAJ6u	Elevate	spotify:track:69DuzvAyAt0E7TglEuAJ6u	2017-10-05T00:06:53Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	4hgvOdksdcwcOHPpa9tA6d	Alien Folk Urbanaire - Beat Tape	spotify:track:4hgvOdksdcwcOHPpa9tA6d	2017-10-05T01:05:48Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	2Ux3BFgzXm0YoD37nBQjJt	Fugue State	spotify:track:2Ux3BFgzXm0YoD37nBQjJt	2017-10-05T01:15:25Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	4K2ksQq5BbIjL7I2ZuQLj2	Dern Kala	spotify:track:4K2ksQq5BbIjL7I2ZuQLj2	2017-10-05T06:46:46Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	0plyUhyKYXW6QA2JCMhBsI	Wu Tang Clan Ain't Nuthing ta F' Wit	spotify:track:0plyUhyKYXW6QA2JCMhBsI	2017-10-06T01:24:15Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	7ze6E2OAiJwzPLUJNzzeRe	Street Jazz	spotify:track:7ze6E2OAiJwzPLUJNzzeRe	2017-10-07T21:47:23Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	4UvGBQU3zPO5IcagzHDIxS	Love Is Real	spotify:track:4UvGBQU3zPO5IcagzHDIxS	2017-10-14T04:49:13Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	5Z1JjbL2RQyIdN35SdpdNv	Soundgirl Personal	spotify:track:5Z1JjbL2RQyIdN35SdpdNv	2017-10-14T21:41:05Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	49N38FX84763M2v8zjfs2O	Mellowtune	spotify:track:49N38FX84763M2v8zjfs2O	2017-10-15T00:49:31Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	2r6gAm38UWEMZx3FU2xfzM	Zionsville	spotify:track:2r6gAm38UWEMZx3FU2xfzM	2017-10-15T20:55:03Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	5E36jz0CoZAiZFSKc8eZtW	Stimulus	spotify:track:5E36jz0CoZAiZFSKc8eZtW	2017-10-15T20:59:59Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	0SyOupbvSNTdjnZZISQW9F	Reminds Me Of...	spotify:track:0SyOupbvSNTdjnZZISQW9F	2017-10-16T04:54:35Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	1N9WgSJAca6uaXFHTktS97	Apollo's Mood	spotify:track:1N9WgSJAca6uaXFHTktS97	2017-10-16T04:54:42Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	4aAm12dBZXpECegdO1EmFc	This Burning Love I Have - Instrumental	spotify:track:4aAm12dBZXpECegdO1EmFc	2017-10-16T04:54:51Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	1WgE54azVQHgjE7kBOrwio	Seit Eh Und Je	spotify:track:1WgE54azVQHgjE7kBOrwio	2017-10-17T20:50:47Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	3QGcpsV5S0Pmi35qsIysLS	Descenso	spotify:track:3QGcpsV5S0Pmi35qsIysLS	2017-10-17T22:05:59Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	7CCkeTnElxf19T7XRQ5zXh	Pine Leaves.	spotify:track:7CCkeTnElxf19T7XRQ5zXh	2017-10-17T22:29:17Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	5uDtt2eldVADUGHuj6083H	Planlos	spotify:track:5uDtt2eldVADUGHuj6083H	2017-10-18T17:54:35Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	4x83bhwCAU7vjd4ztBsPz7	A Better Tomorrow	spotify:track:4x83bhwCAU7vjd4ztBsPz7	2017-10-18T18:30:42Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	1inn2oNd0yugtQ7d9cnSjb	French Vanilla	spotify:track:1inn2oNd0yugtQ7d9cnSjb	2017-10-18T20:08:56Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	0mhcWPYviFvHzhrOuZiZQM	Sapient Dream	spotify:track:0mhcWPYviFvHzhrOuZiZQM	2017-10-19T12:29:56Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	7uZYaN7ubCsO1T5QkweHjg	Still Shining	spotify:track:7uZYaN7ubCsO1T5QkweHjg	2017-10-19T12:30:16Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	6dB6YYgBOPtzt37Fa0M8Eh	Recuring Dream	spotify:track:6dB6YYgBOPtzt37Fa0M8Eh	2017-10-19T13:48:12Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	2hlT89txX7ehfXmDwPPsDj	A Calf Born in Winter	spotify:track:2hlT89txX7ehfXmDwPPsDj	2017-10-21T22:36:04Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	23um8NMGWT4CLKam5H9TBx	Music for a Dancing Mind	spotify:track:23um8NMGWT4CLKam5H9TBx	2017-10-21T22:52:19Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	44cu9kZrEX3fUBZkgVwvTO	To RBI	spotify:track:44cu9kZrEX3fUBZkgVwvTO	2017-10-22T00:30:16Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	3as9KiBj8QwOJOTjRpB2Sk	Sweet Europe	spotify:track:3as9KiBj8QwOJOTjRpB2Sk	2017-10-22T13:30:41Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	6YS5sc3Wr5czAfyQsIrhYh	Tuk Rueh	spotify:track:6YS5sc3Wr5czAfyQsIrhYh	2017-10-22T13:30:56Z
7KsIRpfuAY8fsnUnhcgbmb	Liberation Zone	spotify:playlist:7KsIRpfuAY8fsnUnhcgbmb	1HDg8jRcyvuUIu7Ukqk9ZW	Musical Journey Instro (Instrumental)	spotify:track:1HDg8jRcyvuUIu7Ukqk9ZW	2017-10-22T13:31:31Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	6CTG85NJI1Wm60pxTSRNwL	Never Catch Me	spotify:track:6CTG85NJI1Wm60pxTSRNwL	2017-08-21T13:02:29Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	3yM8iyra4fkuyf0H5RFHuE	Tell Me What I Don't Know	spotify:track:3yM8iyra4fkuyf0H5RFHuE	2017-08-21T18:52:43Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	311fWdp7RrvN4Fuz7sv6Ea	Collard Greens	spotify:track:311fWdp7RrvN4Fuz7sv6Ea	2017-08-21T22:37:35Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	5DJTYOAHZEKjNqXpOwnomi	None Shall Pass	spotify:track:5DJTYOAHZEKjNqXpOwnomi	2017-08-21T22:48:14Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	4MrVjRiW5Q2bjJrl3FC9xF	Andrew	spotify:track:4MrVjRiW5Q2bjJrl3FC9xF	2017-08-22T23:36:32Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	3qGcqL1TIpj6QujrDRWx2F	Rising Son	spotify:track:3qGcqL1TIpj6QujrDRWx2F	2017-08-22T23:36:49Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	6sMPpHs6qpZLPJu75Sx0IK	Seven Minute Mind	spotify:track:6sMPpHs6qpZLPJu75Sx0IK	2017-08-22T23:36:59Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	2ztzeB2k8jrwA6y8wCw7kk	In My Car	spotify:track:2ztzeB2k8jrwA6y8wCw7kk	2017-08-22T23:38:01Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	4F17fOFNxTHhNk6fXq46w6	Everybody Loves The Sunshine	spotify:track:4F17fOFNxTHhNk6fXq46w6	2017-08-23T13:37:53Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	1depKpsqGCvr8wtjFFaFoO	Aminals	spotify:track:1depKpsqGCvr8wtjFFaFoO	2017-08-23T13:38:54Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	62VWmsNoDmqT0Mj9oHHFVh	Strasbourg / St. Denis	spotify:track:62VWmsNoDmqT0Mj9oHHFVh	2017-08-23T13:49:13Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	21MdP1zGqerRKUmfvsoWQJ	Loran's Dance	spotify:track:21MdP1zGqerRKUmfvsoWQJ	2017-08-23T14:06:10Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	2NCeLPkYWfWRQjpVxllMst	Do They Know	spotify:track:2NCeLPkYWfWRQjpVxllMst	2017-08-23T14:20:42Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	7B1h0Com19ccdjU8ukJdD4	Ruins	spotify:track:7B1h0Com19ccdjU8ukJdD4	2017-08-24T13:56:43Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	3Lz7F78L8bmAftMGkwoGCh	Green And Gold	spotify:track:3Lz7F78L8bmAftMGkwoGCh	2017-08-25T02:28:18Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	6RMWuShjqxuHL9HGL8pZeb	Spain	spotify:track:6RMWuShjqxuHL9HGL8pZeb	2017-08-25T02:59:44Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	2YTAcav6w3TK4fKWfnx8CS	4096 Colours	spotify:track:2YTAcav6w3TK4fKWfnx8CS	2017-08-26T06:08:00Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	1d5hX0RYHcDM4aHJHSm5cr	Sapphire	spotify:track:1d5hX0RYHcDM4aHJHSm5cr	2017-08-27T20:48:31Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	2OjroXJpcXNmNcfNUnb9FE	Silver	spotify:track:2OjroXJpcXNmNcfNUnb9FE	2017-08-27T21:03:08Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	3DKGLkOXp92m1HogYFrcsH	Something In The Air - Bonobo Remix	spotify:track:3DKGLkOXp92m1HogYFrcsH	2017-08-28T10:47:35Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	61g7oQKm8DFEL7r2g9LS8x	Migration	spotify:track:61g7oQKm8DFEL7r2g9LS8x	2017-08-28T14:11:57Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	2ANpk7R7p1mhCATiwcYiQA	Spinner	spotify:track:2ANpk7R7p1mhCATiwcYiQA	2017-08-30T13:55:49Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	71tQB5sKtc7bImFPxQTjz0	The Eraser	spotify:track:71tQB5sKtc7bImFPxQTjz0	2017-08-31T23:31:38Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	4hokeG0HFC4tuatP7SVaJI	Down for the Fifth Time	spotify:track:4hokeG0HFC4tuatP7SVaJI	2017-09-02T03:50:01Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	4FSFExEvgESatTeTNbjvG7	Open Up	spotify:track:4FSFExEvgESatTeTNbjvG7	2017-09-03T22:42:22Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	4prTNDgSlO4dwpm06Yi7Zh	Radio Attack	spotify:track:4prTNDgSlO4dwpm06Yi7Zh	2017-09-03T22:58:20Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	0y4TXIob9kNBsGls7zieOF	XXX	spotify:track:0y4TXIob9kNBsGls7zieOF	2017-09-03T23:08:16Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	2FP2YI3Khte57Oqqc3TrLz	Planes and Trains	spotify:track:2FP2YI3Khte57Oqqc3TrLz	2017-09-03T23:39:57Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	3XDKfcR5ub8YHoUoqaJQnI	Harps in Space	spotify:track:3XDKfcR5ub8YHoUoqaJQnI	2017-09-03T23:45:21Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	1k7B553lUeQY3cyltjRWCH	Remembrance	spotify:track:1k7B553lUeQY3cyltjRWCH	2017-09-04T00:43:28Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	6W07fVUVUVQutoyKnnm8Nx	Dive Bar Support Group	spotify:track:6W07fVUVUVQutoyKnnm8Nx	2017-09-04T00:55:48Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	1y55ZdgtlisD9F67CvvyZx	Rocking from Beginning to End (feat. Kenny Keys)	spotify:track:1y55ZdgtlisD9F67CvvyZx	2017-09-04T02:01:08Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	7ylaQgNfP9flYRc2sKLPA2	Thursday in the Danger Room (feat. Kamasi Washington)	spotify:track:7ylaQgNfP9flYRc2sKLPA2	2017-09-04T19:21:40Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	7sVWaKkGHotMdumFe6Ecph	Float On (feat. Charli XCX)	spotify:track:7sVWaKkGHotMdumFe6Ecph	2017-09-04T23:17:29Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	7fU07zHBVjXu4JVry5oEsX	Terrorist Threats (feat. Danny Brown & Jhene Aiko)	spotify:track:7fU07zHBVjXu4JVry5oEsX	2017-09-08T00:59:04Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	0GarAUk0FLs6X9AwjXYOVF	Yomilo	spotify:track:0GarAUk0FLs6X9AwjXYOVF	2017-09-08T01:20:14Z
2Z9CeGB2xhyJxspAocrqFs	Vigilante	spotify:playlist:2Z9CeGB2xhyJxspAocrqFs	7gDwRzJhLs0fFHaGtMDJVM	Baby Blue (feat. Chance the Rapper)	spotify:track:7gDwRzJhLs0fFHaGtMDJVM	2017-09-09T00:46:14Z
